idx,label,part,valley_distinct,h,j,dh,dj,t,perp,Dhj,vr,mixlogp,LatAD_pct,USAD_pct,TranAD_pct,AE_pct,IF_pct,linres_pct,maxz_pct
5255,0,in_cluster,0,1,10,2.850,2.921,0.205,2.456,3.128,0.005,-19.53,0.0246,0.3169,0.3192,0.0476,0.2593,0.4321,0.0116
5256,0,in_cluster,0,1,15,2.647,3.080,0.288,2.145,3.084,0.006,-19.07,0.0320,0.5178,0.3906,0.0431,0.2367,0.4957,0.0116
5257,0,in_cluster,0,1,15,2.964,3.297,0.321,2.915,3.084,0.006,-19.96,0.2620,0.5296,0.4045,0.0990,0.3025,0.6181,0.0116
5258,0,in_cluster,0,1,10,3.285,3.701,0.091,3.162,3.128,0.005,-20.94,0.0568,0.1886,0.2456,0.1388,0.2983,0.4988,0.0116
5259,0,in_cluster,0,1,10,2.060,2.949,0.048,2.016,3.128,0.005,-17.68,0.0091,0.0217,0.1391,0.0020,0.1260,0.4131,0.0116
5260,0,in_cluster,0,1,10,2.441,2.952,0.134,2.332,3.128,0.005,-18.52,0.0184,0.1264,0.2540,0.0038,0.1834,0.5185,0.0116
5261,0,in_cluster,0,1,10,3.031,3.415,0.152,2.866,3.128,0.005,-20.13,0.1427,0.4658,0.4169,0.1737,0.4203,0.6165,0.0330
5262,0,in_cluster,0,1,15,2.700,3.560,0.266,2.807,3.084,0.006,-19.21,0.3467,0.6003,0.4606,0.2319,0.5305,0.6274,0.0378
5263,0,in_cluster,0,1,13,3.826,4.215,-0.047,3.135,3.996,0.108,-22.87,0.3239,0.3083,0.3745,0.5058,0.7043,0.5696,0.0335
5264,0,in_cluster,0,1,10,1.898,2.866,0.134,1.975,3.128,0.005,-17.36,0.0206,0.0950,0.2984,0.0037,0.1057,0.6440,0.0116
5265,0,in_cluster,0,1,10,1.916,2.757,0.156,1.967,3.128,0.005,-17.39,0.0289,0.3054,0.3656,0.0092,0.1048,0.5911,0.0358
5266,0,in_cluster,0,1,13,3.200,3.723,-0.036,2.204,3.996,0.108,-20.68,0.2955,0.1842,0.3006,0.2854,0.4837,0.5800,0.0392
5267,0,in_cluster,0,1,13,3.850,4.132,-0.053,2.365,3.996,0.108,-22.98,0.7788,0.0467,0.3102,0.5560,0.6936,0.6500,0.0418
5268,0,in_cluster,0,1,10,3.323,4.042,0.018,3.284,3.128,0.005,-21.09,0.3870,0.0682,0.3610,0.4570,0.7475,0.5091,0.2058
5269,0,in_cluster,0,1,10,2.717,3.637,0.030,2.758,3.128,0.005,-19.26,0.0915,0.0554,0.3306,0.2336,0.5520,0.4276,0.1513
5270,0,in_cluster,0,1,10,2.414,3.304,0.085,2.483,3.128,0.005,-18.48,0.0992,0.0502,0.2920,0.1228,0.3596,0.3135,0.1028
5271,0,in_cluster,0,1,10,2.933,3.469,0.203,2.937,3.128,0.005,-19.85,0.1136,0.2580,0.3916,0.1464,0.4539,0.2586,0.0833
5272,0,in_cluster,0,1,10,2.107,2.869,0.129,2.073,3.128,0.005,-17.77,0.0421,0.4859,0.4203,0.0274,0.1470,0.3799,0.0788
5273,0,in_cluster,0,1,10,2.184,3.078,0.084,2.230,3.128,0.005,-17.95,0.0056,0.3803,0.3733,0.0064,0.0986,0.4773,0.0786
5274,0,in_cluster,0,1,10,1.962,2.959,0.076,1.969,3.128,0.005,-17.49,0.0534,0.1611,0.3435,0.0809,0.2065,0.5741,0.0932
5275,0,in_cluster,0,1,10,2.065,3.213,0.024,2.134,3.128,0.005,-17.70,0.0057,0.0683,0.3315,0.0551,0.2890,0.5499,0.1490
5276,0,in_cluster,0,1,10,2.144,3.312,0.047,2.241,3.128,0.005,-17.87,0.0142,0.0819,0.3398,0.0498,0.2539,0.4648,0.1577
5277,0,in_cluster,0,1,10,2.114,3.251,0.020,2.141,3.128,0.005,-17.80,0.0511,0.1022,0.3469,0.1211,0.3337,0.4833,0.1757
5278,0,in_cluster,0,1,10,2.317,3.369,0.026,2.420,3.128,0.005,-18.25,0.1295,0.0945,0.3661,0.1196,0.3577,0.5363,0.1732
5279,0,in_cluster,0,1,10,3.088,3.740,0.192,3.161,3.128,0.005,-20.33,0.1736,0.2370,0.4165,0.1722,0.4865,0.5208,0.1921
5280,0,in_cluster,0,1,10,2.804,3.401,0.148,2.773,3.128,0.005,-19.48,0.1251,0.5131,0.4520,0.1641,0.3955,0.5979,0.2111
5281,0,in_cluster,0,1,10,2.190,3.214,0.074,2.279,3.128,0.005,-17.96,0.0690,0.5171,0.4383,0.0419,0.2670,0.6116,0.1989
5282,0,in_cluster,0,1,10,1.755,2.853,0.128,1.866,3.128,0.005,-17.10,0.0608,0.3711,0.4121,0.0734,0.2260,0.6388,0.2039
5283,0,in_cluster,0,1,10,2.432,3.395,0.128,2.445,3.128,0.005,-18.52,0.0626,0.4137,0.4110,0.1018,0.3167,0.6424,0.2243
5284,0,in_cluster,0,1,15,2.695,3.105,0.214,2.453,3.084,0.006,-19.20,0.1016,0.5123,0.4108,0.0820,0.3805,0.4432,0.2389
5285,0,in_cluster,0,1,15,2.747,3.267,0.347,2.518,3.084,0.006,-19.34,0.2084,0.5290,0.4159,0.2716,0.5262,0.5754,0.2325
5286,0,in_cluster,0,1,15,2.726,3.652,0.325,2.712,3.084,0.006,-19.29,0.1921,0.5185,0.4055,0.2468,0.4345,0.5943,0.2304
5287,0,in_cluster,0,15,1,3.293,3.323,0.753,2.552,3.084,0.006,-21.08,0.1661,0.5180,0.4003,0.2364,0.4414,0.6228,0.2499
5288,0,in_cluster,0,15,1,3.186,3.296,0.754,2.539,3.084,0.006,-20.99,0.1534,0.5797,0.4425,0.2238,0.5240,0.4659,0.2563
5289,0,in_cluster,0,1,13,3.645,3.796,-0.026,2.584,3.996,0.108,-22.21,0.6635,0.5130,0.4340,0.5012,0.7464,0.5598,0.2500
5290,0,in_cluster,0,13,1,3.980,4.133,1.078,2.720,3.996,0.108,-24.12,0.7389,0.1743,0.3467,0.5336,0.7430,0.6294,0.2155
5291,0,in_cluster,0,1,13,3.630,4.263,-0.108,2.347,3.996,0.108,-22.16,0.4712,0.0371,0.2665,0.3901,0.7339,0.6116,0.1711
5292,0,in_cluster,0,1,13,3.784,3.927,-0.080,2.057,3.996,0.108,-22.73,0.4993,0.0277,0.1897,0.3685,0.6806,0.5780,0.0985
5293,0,in_cluster,0,1,13,3.224,3.915,-0.041,2.389,3.996,0.108,-20.77,0.2378,0.1481,0.2471,0.3075,0.5871,0.5295,0.0831
5294,0,in_cluster,0,1,13,2.614,3.439,-0.008,1.812,3.996,0.108,-18.99,0.1992,0.2600,0.2499,0.3179,0.5331,0.5715,0.0836
5295,0,in_cluster,0,1,13,2.580,3.318,0.017,1.717,3.996,0.108,-18.90,0.3685,0.0991,0.1188,0.3673,0.6632,0.3860,0.0887
5296,0,in_cluster,0,1,13,3.072,3.537,0.038,2.109,3.996,0.108,-20.29,0.3899,0.1419,0.1549,0.3666,0.6166,0.5183,0.0764
5297,0,in_cluster,0,1,13,2.533,3.499,0.030,2.117,3.996,0.108,-18.78,0.5613,0.3154,0.2141,0.5562,0.6732,0.6169,0.0844
5298,0,in_cluster,0,1,13,2.568,3.435,0.034,2.123,3.996,0.108,-18.87,0.3003,0.3348,0.1978,0.2731,0.6077,0.6212,0.1028
5299,0,in_cluster,0,1,13,2.796,3.567,0.050,2.288,3.996,0.108,-19.48,0.5341,0.3506,0.2175,0.3373,0.6770,0.6060,0.1772
5300,0,in_cluster,0,1,9,2.735,3.287,0.348,2.005,3.957,0.003,-19.31,0.5432,0.3582,0.2459,0.4287,0.7227,0.5768,0.1028
5301,0,in_cluster,0,9,1,2.812,2.964,0.549,2.086,3.957,0.003,-19.96,0.3689,0.1446,0.1862,0.4548,0.6473,0.5368,0.1028
5302,0,in_cluster,0,9,1,3.093,3.574,0.465,2.742,3.957,0.003,-21.93,0.4792,0.0496,0.1408,0.3557,0.4916,0.6352,0.0897
5303,0,in_cluster,0,9,13,2.982,3.700,-0.012,2.428,3.316,0.173,-23.81,0.5511,0.2595,0.2091,0.3628,0.6180,0.4113,0.0642
5304,0,in_cluster,0,13,15,2.956,3.269,0.807,2.360,3.513,0.183,-21.69,0.4359,0.4284,0.2604,0.3666,0.6412,0.6291,0.1755
5305,0,in_cluster,0,9,13,2.699,3.258,0.030,2.115,3.316,0.173,-21.47,0.5551,0.2898,0.2468,0.4062,0.5511,0.6289,0.2156
5306,0,in_cluster,0,9,13,2.508,3.583,-0.016,2.310,3.316,0.173,-23.55,0.4977,0.2943,0.2324,0.3140,0.5335,0.6425,0.2509
5307,0,in_cluster,0,15,9,3.086,3.140,0.385,2.244,3.565,0.323,-23.85,0.2500,0.4830,0.2869,0.2696,0.5090,0.5716,0.2869
5308,0,in_cluster,0,9,15,3.030,3.289,0.508,2.623,3.565,0.323,-24.04,0.2024,0.3464,0.2328,0.3061,0.4722,0.3692,0.3167
5309,0,in_cluster,0,9,13,2.066,3.437,-0.029,1.978,3.316,0.173,-22.78,0.2555,0.2728,0.2413,0.3224,0.5487,0.5749,0.3356
5310,0,in_cluster,0,9,13,2.411,3.634,-0.007,2.218,3.316,0.173,-23.55,0.6155,0.4479,0.3078,0.5350,0.6394,0.4302,0.3491
5311,0,in_cluster,0,13,9,3.483,4.299,0.900,2.457,3.316,0.173,-29.78,0.8328,0.5855,0.3873,0.6442,0.7968,0.3584,0.3570
5312,0,in_cluster,0,13,15,3.387,4.185,0.955,2.162,3.513,0.183,-28.58,0.8033,0.6517,0.4359,0.6747,0.8427,0.5490,0.3620
5313,0,in_cluster,0,15,13,3.270,3.341,0.066,2.429,3.513,0.183,-25.16,0.7775,0.5661,0.3555,0.5091,0.7736,0.5010,0.3596
5314,0,in_cluster,0,9,13,2.330,3.132,-0.011,1.686,3.316,0.173,-23.28,0.6557,0.3058,0.1629,0.4661,0.6930,0.4481,0.3531
5315,0,in_cluster,0,9,13,2.395,3.581,-0.062,2.129,3.316,0.173,-23.51,0.5817,0.1304,0.0998,0.5533,0.7741,0.5674,0.3433
5316,0,in_cluster,0,9,13,2.838,3.790,-0.102,2.290,3.316,0.173,-24.67,0.4448,0.1657,0.1182,0.5674,0.7249,0.5840,0.3296
5317,0,in_cluster,0,9,13,2.505,3.572,-0.083,1.984,3.316,0.173,-23.78,0.3971,0.1676,0.1058,0.6295,0.6772,0.5480,0.3092
5318,0,in_cluster,0,9,13,2.476,3.446,-0.110,1.689,3.316,0.173,-23.71,0.4259,0.0871,0.0859,0.6092,0.6975,0.4722,0.2896
5319,0,in_cluster,0,9,13,2.407,3.846,-0.193,1.694,3.316,0.173,-23.54,0.3321,0.1295,0.1359,0.5792,0.6929,0.5082,0.2571
5320,0,in_cluster,0,9,13,3.206,4.057,-0.190,2.026,3.316,0.173,-25.78,0.4297,0.2849,0.2070,0.6866,0.8050,0.5825,0.2280
5321,0,in_cluster,0,15,13,3.306,3.995,-0.100,2.542,3.513,0.183,-25.28,0.4184,0.3202,0.2003,0.6728,0.8466,0.5098,0.2021
5322,0,in_cluster,0,15,13,3.283,3.870,-0.159,2.197,3.513,0.183,-25.21,0.5494,0.2715,0.1659,0.7328,0.8357,0.5430,0.1663
5323,0,in_cluster,0,15,13,2.836,3.514,-0.095,1.928,3.513,0.183,-23.84,0.4894,0.2030,0.1362,0.5910,0.7400,0.5240,0.0354
5324,0,in_cluster,0,15,9,2.761,3.388,0.344,2.165,3.565,0.323,-23.57,0.3894,0.1968,0.1688,0.3963,0.6286,0.4494,0.0116
5325,0,in_cluster,0,15,13,2.330,3.451,-0.045,1.986,3.513,0.183,-22.53,0.3690,0.2864,0.2819,0.4510,0.7633,0.5296,0.2267
5326,0,in_cluster,0,15,13,3.092,3.741,0.071,2.845,3.513,0.183,-24.60,0.5987,0.2046,0.2393,0.5984,0.8075,0.5712,0.3260
5327,0,in_cluster,0,9,13,3.109,3.328,-0.064,2.030,3.316,0.173,-25.48,0.7905,0.0839,0.1287,0.7034,0.6856,0.6421,0.3565
5328,0,in_cluster,0,9,13,2.959,3.841,-0.135,2.222,3.316,0.173,-25.02,0.3552,0.1735,0.2725,0.3082,0.6713,0.6404,0.4409
5329,0,in_cluster,0,15,13,3.409,3.544,0.080,2.651,3.513,0.183,-24.98,0.5271,0.2247,0.3452,0.3754,0.7080,0.6501,0.4432
5330,0,in_cluster,0,3,9,3.502,3.556,0.315,2.875,4.106,0.000,-25.13,0.6269,0.1652,0.2781,0.7582,0.8215,0.5792,0.3380
5331,0,in_cluster,0,9,3,3.825,4.382,0.707,3.351,4.106,0.000,-27.60,0.7602,0.2015,0.2833,0.8306,0.8855,0.5701,0.1964
5332,0,in_cluster,0,15,13,3.798,3.970,0.007,2.886,3.513,0.183,-26.95,0.6888,0.2710,0.2989,0.7296,0.8711,0.5604,0.0116
5333,0,in_cluster,0,13,3,3.275,3.533,0.985,2.223,3.765,0.129,-25.30,0.7081,0.2022,0.2031,0.6740,0.8257,0.5577,0.0116
5334,0,in_cluster,0,3,13,2.709,3.309,0.013,1.935,3.765,0.129,-22.84,0.6948,0.1206,0.1370,0.3655,0.6949,0.6205,0.0116
5335,0,in_cluster,0,3,13,2.942,3.474,0.034,2.164,3.765,0.129,-23.50,0.7863,0.1290,0.1506,0.4392,0.7693,0.6437,0.1521
5336,0,in_cluster,0,3,13,3.012,3.562,0.004,2.283,3.765,0.129,-23.71,0.6520,0.1391,0.1377,0.3546,0.7240,0.5466,0.1021
5337,0,in_cluster,0,3,13,3.184,3.571,-0.062,2.090,3.765,0.129,-24.24,0.4864,0.1353,0.1203,0.3236,0.6773,0.4213,0.1028
5338,0,in_cluster,0,3,13,2.621,3.305,-0.061,1.559,3.765,0.129,-22.61,0.5170,0.1466,0.1579,0.3093,0.7247,0.5546,0.1028
5339,0,in_cluster,0,3,13,2.849,3.363,-0.097,1.445,3.765,0.129,-23.23,0.2261,0.1053,0.1297,0.1053,0.4522,0.6071,0.1016
5340,0,in_cluster,0,3,13,2.718,3.422,-0.076,1.592,3.765,0.129,-22.87,0.2545,0.0533,0.0605,0.1240,0.3944,0.5142,0.0935
5341,0,in_cluster,0,3,13,2.533,3.503,-0.051,1.753,3.765,0.129,-22.38,0.4523,0.0497,0.0673,0.1864,0.5053,0.5108,0.0938
5342,0,in_cluster,0,3,13,2.412,3.848,-0.079,2.088,3.765,0.129,-22.08,0.2346,0.0614,0.1078,0.1529,0.4950,0.5324,0.1028
5343,0,in_cluster,0,3,13,2.613,4.144,-0.076,2.463,3.765,0.129,-22.59,0.2503,0.0961,0.1626,0.2276,0.6013,0.4947,0.1594
5344,0,in_cluster,0,3,13,2.487,3.852,-0.058,2.208,3.765,0.129,-22.27,0.3198,0.0893,0.1565,0.1510,0.4736,0.6082,0.1028
5345,0,in_cluster,0,3,13,2.590,3.790,-0.060,2.167,3.765,0.129,-22.53,0.4697,0.0803,0.1288,0.1842,0.4906,0.5797,0.1028
5346,0,in_cluster,0,3,13,3.487,3.785,-0.009,2.317,3.765,0.129,-25.25,0.8521,0.0949,0.1388,0.7825,0.6344,0.5372,0.1028
5347,0,in_cluster,0,3,13,3.356,3.661,0.066,2.535,3.765,0.129,-24.81,0.7875,0.1815,0.2318,0.4902,0.4745,0.5706,0.0905
5348,0,in_cluster,0,3,13,3.484,3.870,0.058,2.885,3.765,0.129,-25.24,0.0878,0.2519,0.2777,0.1487,0.3112,0.5566,0.0792
5349,0,in_cluster,0,3,13,2.605,3.229,0.065,2.091,3.765,0.129,-22.57,0.0859,0.2303,0.2630,0.0505,0.1710,0.6166,0.0797
5350,0,in_cluster,0,3,11,2.630,2.754,1.004,1.742,2.759,0.256,-17.22,0.0293,0.1891,0.2298,0.0610,0.1403,0.6160,0.0956
5351,0,in_cluster,0,3,11,3.156,3.881,0.927,2.588,2.759,0.256,-20.92,0.0084,0.2286,0.2683,0.0855,0.1489,0.6454,0.1381
5352,0,in_cluster,0,11,3,3.147,3.194,0.076,2.638,2.759,0.256,-18.38,0.1264,0.3136,0.3320,0.1811,0.2114,0.6229,0.0807
5353,0,in_cluster,0,13,3,3.491,3.657,0.972,2.420,3.765,0.129,-20.89,0.1548,0.3028,0.3035,0.1561,0.1449,0.6366,0.0906
5354,0,in_cluster,0,11,3,3.422,3.625,0.048,3.042,2.759,0.256,-19.28,0.0630,0.2277,0.2519,0.1278,0.1507,0.6215,0.1413
5355,0,in_cluster,0,11,3,2.874,3.202,-0.060,2.457,2.759,0.256,-17.56,0.0642,0.1443,0.1806,0.0899,0.1036,0.4987,0.1028
5356,0,in_cluster,0,11,3,3.300,3.365,-0.008,2.809,2.759,0.256,-18.87,0.0409,0.1943,0.2360,0.1150,0.1861,0.4866,0.0896
5357,0,in_cluster,0,11,3,3.336,3.438,0.070,2.890,2.759,0.256,-18.99,0.0236,0.2638,0.2911,0.1846,0.1903,0.4695,0.0800
5358,0,in_cluster,0,11,3,3.033,3.259,0.020,2.749,2.759,0.256,-18.03,0.1187,0.4252,0.4090,0.2357,0.3093,0.4751,0.0349
5359,0,in_cluster,0,3,11,3.250,3.292,0.907,2.868,2.759,0.256,-18.85,0.0318,0.4916,0.4328,0.3162,0.3358,0.5346,0.0116
5360,0,in_cluster,0,11,3,2.806,3.151,0.023,2.487,2.759,0.256,-17.37,0.1741,0.3612,0.3465,0.2608,0.3509,0.5342,0.0116
5361,0,in_cluster,0,11,3,2.742,3.331,-0.034,2.568,2.759,0.256,-17.19,0.0218,0.1872,0.2010,0.1780,0.1998,0.5708,0.0116
5362,0,in_cluster,0,11,3,2.718,2.971,0.005,2.372,2.759,0.256,-17.12,0.0295,0.0745,0.0934,0.0286,0.1666,0.6154,0.0321
5363,0,in_cluster,0,11,3,2.862,2.996,0.103,2.612,2.759,0.256,-17.52,0.0016,0.0788,0.1069,0.0759,0.2226,0.5384,0.1419
5364,0,in_cluster,0,11,3,2.918,3.099,0.073,2.666,2.759,0.256,-17.68,0.0048,0.0964,0.1286,0.0460,0.1051,0.5616,0.1331
5365,0,in_cluster,0,11,3,2.631,2.763,0.146,2.332,2.759,0.256,-16.89,0.0215,0.1275,0.1551,0.0745,0.0966,0.6083,0.1386
5366,0,in_cluster,0,11,3,2.513,2.670,0.109,2.189,2.759,0.256,-16.58,0.0263,0.1267,0.1673,0.0945,0.1197,0.6061,0.1028
5367,0,in_cluster,0,3,11,2.543,2.592,0.822,2.143,2.759,0.256,-16.79,0.0069,0.1122,0.1665,0.0711,0.0865,0.4221,0.1028
5368,0,in_cluster,0,11,3,2.602,2.836,0.099,2.347,2.759,0.256,-16.81,0.0042,0.1242,0.1815,0.0676,0.1019,0.3695,0.1028
5369,0,in_cluster,0,3,11,3.178,3.425,0.929,2.766,2.759,0.256,-19.29,0.0252,0.1293,0.1843,0.0848,0.1643,0.4724,0.1028
5370,0,in_cluster,0,3,11,3.007,3.133,0.882,2.610,2.759,0.256,-18.33,0.1514,0.1758,0.2117,0.1983,0.1971,0.5864,0.0817
5371,0,in_cluster,0,11,3,2.579,2.669,0.150,2.165,2.759,0.256,-16.75,0.1710,0.2327,0.2310,0.2906,0.2543,0.5236,0.0400
5372,0,in_cluster,0,11,3,2.310,2.512,0.082,1.857,2.759,0.256,-16.10,0.0371,0.2312,0.2300,0.0746,0.1189,0.4318,0.0374
5373,0,in_cluster,0,11,3,2.631,2.645,0.137,2.204,2.759,0.256,-16.89,0.0209,0.1815,0.2304,0.0452,0.0829,0.4870,0.1802
5374,0,in_cluster,0,3,11,2.903,2.957,0.883,2.559,2.759,0.256,-17.80,0.0294,0.1419,0.2295,0.0867,0.1413,0.5547,0.0845
5375,0,in_cluster,0,3,11,2.917,2.956,0.846,2.613,2.759,0.256,-17.80,0.0262,0.1695,0.2744,0.1275,0.1923,0.5001,0.1028
5376,0,in_cluster,0,11,3,3.135,3.185,0.154,2.857,2.759,0.256,-18.34,0.0611,0.1590,0.2597,0.1717,0.2238,0.4064,0.1028
5377,0,in_cluster,0,3,11,2.979,2.994,0.851,2.590,2.759,0.256,-17.91,0.1031,0.1458,0.2196,0.1264,0.1585,0.3793,0.1003
5378,0,in_cluster,0,11,3,3.165,3.245,0.090,2.780,2.759,0.256,-18.44,0.3353,0.2325,0.3198,0.5386,0.2735,0.3972,0.0863
5379,0,in_cluster,0,3,11,3.154,3.368,0.834,2.787,2.759,0.256,-19.09,0.4263,0.3367,0.3910,0.7192,0.2747,0.4657,0.0730
5380,0,in_cluster,0,11,3,3.050,3.109,0.154,2.749,2.759,0.256,-18.08,0.0068,0.4045,0.4077,0.1201,0.1591,0.3658,0.0116
5381,0,in_cluster,0,11,3,2.863,3.141,0.102,2.608,2.759,0.256,-17.53,0.0639,0.3355,0.3703,0.1197,0.1460,0.4118,0.0116
5382,0,in_cluster,0,11,3,2.263,2.535,0.090,1.822,2.759,0.256,-15.99,0.0332,0.2320,0.3062,0.1099,0.0383,0.6013,0.0642
5383,0,in_cluster,0,11,3,2.691,2.698,0.145,2.134,2.759,0.256,-17.05,0.0088,0.2153,0.2875,0.0817,0.0542,0.6496,0.1588
5384,0,in_cluster,0,11,3,2.739,3.137,0.084,2.543,2.759,0.256,-17.18,0.0054,0.1918,0.2670,0.0787,0.0755,0.5831,0.1595
5385,0,in_cluster,0,11,3,2.658,2.928,0.084,2.381,2.759,0.256,-16.96,0.2269,0.1618,0.2510,0.3331,0.1961,0.5845,0.0767
5386,0,in_cluster,0,11,3,4.011,4.166,-0.000,3.775,2.759,0.256,-21.47,0.2227,0.2396,0.3280,0.4492,0.4243,0.5516,0.0709
5387,0,in_cluster,0,11,3,3.256,3.638,-0.016,3.067,2.759,0.256,-18.73,0.1965,0.4503,0.4423,0.3855,0.4418,0.6505,0.0116
5388,0,in_cluster,0,11,3,3.422,3.482,0.169,3.157,2.759,0.256,-19.28,0.1645,0.5660,0.4858,0.5757,0.6030,0.4587,0.2333
5389,0,in_cluster,0,11,3,3.777,3.960,0.153,3.584,2.759,0.256,-20.56,0.2592,0.6044,0.5128,0.6533,0.7321,0.3649,0.2989
5390,0,in_cluster,0,11,3,3.423,3.719,0.109,3.269,2.759,0.256,-19.29,0.1729,0.6092,0.5192,0.6104,0.6509,0.5619,0.3056
5391,0,in_cluster,0,11,3,2.656,3.170,0.059,2.559,2.759,0.256,-16.96,0.0331,0.5098,0.4500,0.3752,0.4055,0.6089,0.1465
5392,0,in_cluster,0,11,3,2.341,2.879,0.100,2.179,2.759,0.256,-16.17,0.0881,0.3153,0.3145,0.3217,0.2578,0.6224,0.1366
5393,0,in_cluster,0,11,3,2.263,2.697,0.089,1.918,2.759,0.256,-15.99,0.0072,0.2178,0.2342,0.0584,0.0466,0.6304,0.1371
5394,0,in_cluster,0,11,3,2.523,2.930,0.088,2.167,2.759,0.256,-16.61,0.2606,0.1831,0.2089,0.1907,0.1232,0.6339,0.0116
5395,0,in_cluster,0,11,3,2.366,3.182,0.028,2.285,2.759,0.256,-16.23,0.2445,0.2186,0.2263,0.1772,0.1730,0.5829,0.0116
5396,0,in_cluster,0,11,3,2.243,2.715,0.107,2.039,2.759,0.256,-15.94,0.0141,0.2382,0.2293,0.0832,0.0520,0.4965,0.0116
5397,0,in_cluster,0,11,3,2.350,2.902,0.077,2.230,2.759,0.256,-16.19,0.0220,0.2377,0.2199,0.1680,0.1008,0.4390,0.0116
5398,0,in_cluster,0,11,3,2.619,2.964,0.129,2.362,2.759,0.256,-16.86,0.0173,0.2790,0.2591,0.1801,0.1103,0.5282,0.0313
5399,0,in_cluster,0,11,3,1.868,2.677,0.035,1.784,2.759,0.256,-15.18,0.0603,0.2727,0.2611,0.1112,0.0610,0.6448,0.0116
5400,0,in_cluster,0,11,3,2.617,2.894,0.095,2.209,2.759,0.256,-16.85,0.0038,0.1559,0.1593,0.1003,0.0534,0.6132,0.0116
5401,0,in_cluster,0,11,3,2.713,3.097,0.093,2.542,2.759,0.256,-17.11,0.0669,0.0797,0.0955,0.0789,0.0944,0.6340,0.0671
5402,0,in_cluster,0,11,3,3.080,3.152,0.126,2.762,2.759,0.256,-18.17,0.0066,0.0764,0.1052,0.1615,0.2487,0.5245,0.1398
5403,0,in_cluster,0,3,11,3.114,3.368,0.806,2.800,2.759,0.256,-19.09,0.0381,0.0740,0.1072,0.1772,0.2888,0.5854,0.0416
5404,0,in_cluster,0,11,3,2.896,3.149,0.093,2.596,2.759,0.256,-17.62,0.0832,0.1335,0.1719,0.1817,0.2391,0.5637,0.0116
5405,0,in_cluster,0,3,13,3.780,3.872,0.110,3.013,3.765,0.129,-20.96,0.1739,0.2651,0.2996,0.1947,0.2016,0.5190,0.0116
5406,0,in_cluster,0,13,3,3.550,3.564,0.850,2.779,3.765,0.129,-20.77,0.1646,0.3975,0.3975,0.2694,0.3714,0.5359,0.0116
5407,0,in_cluster,0,11,3,2.813,3.215,0.110,2.717,2.759,0.256,-17.39,0.0041,0.4273,0.4119,0.2108,0.2195,0.5620,0.0116
5408,0,in_cluster,0,11,3,2.656,3.195,0.038,2.562,2.759,0.256,-16.96,0.0517,0.3068,0.3236,0.3078,0.2605,0.5568,0.0116
5409,0,in_cluster,0,11,3,2.540,2.877,0.090,2.189,2.759,0.256,-16.65,0.0232,0.1974,0.2236,0.0983,0.0652,0.5807,0.0116
5410,0,in_cluster,0,11,3,2.427,2.857,0.087,2.069,2.759,0.256,-16.37,0.0411,0.1172,0.1553,0.0968,0.0602,0.6072,0.1646
5411,0,in_cluster,0,11,3,3.020,3.181,0.151,2.704,2.759,0.256,-17.99,0.0106,0.0697,0.1119,0.0903,0.1319,0.6219,0.2135
5412,0,in_cluster,0,3,13,3.776,4.148,0.034,2.876,3.765,0.129,-22.68,0.0429,0.0692,0.1230,0.1773,0.3196,0.5991,0.1603
5413,0,in_cluster,0,3,13,3.684,4.212,0.023,2.914,3.765,0.129,-24.90,0.0848,0.1017,0.1736,0.3257,0.4595,0.5478,0.0116
5414,0,in_cluster,0,13,3,3.929,3.975,0.942,2.813,3.765,0.129,-27.06,0.7546,0.1412,0.2111,0.3992,0.5762,0.4714,0.0116
5415,0,in_cluster,0,3,13,2.900,3.800,0.042,2.698,3.765,0.129,-23.24,0.2881,0.1539,0.2022,0.2342,0.2702,0.4599,0.0116
5416,0,in_cluster,0,3,13,2.286,3.341,0.029,2.068,3.765,0.129,-21.31,0.0412,0.1766,0.2353,0.0169,0.0515,0.6367,0.0116
5417,0,in_cluster,0,3,13,2.492,3.470,0.023,2.219,3.765,0.129,-21.96,0.1564,0.1570,0.2060,0.1357,0.2482,0.5257,0.0116
5418,0,in_cluster,0,3,11,2.560,3.540,0.794,2.095,2.759,0.256,-19.64,0.2948,0.1115,0.1466,0.1685,0.2522,0.5149,0.0116
5419,0,in_cluster,0,3,11,3.024,3.545,0.892,2.472,2.759,0.256,-19.70,0.2619,0.1016,0.1338,0.1631,0.2414,0.3385,0.0116
5420,0,in_cluster,0,3,11,2.870,3.380,0.910,2.290,2.759,0.256,-19.13,0.3630,0.1224,0.1393,0.2769,0.3476,0.3339,0.0116
5421,0,in_cluster,0,3,11,2.920,3.369,1.062,2.110,2.759,0.256,-19.09,0.0994,0.2051,0.2609,0.1674,0.1863,0.4676,0.1483
5422,0,in_cluster,0,3,11,2.706,3.352,0.989,1.948,2.759,0.256,-19.02,0.0875,0.2311,0.3156,0.1503,0.1799,0.6198,0.1723
5423,0,in_cluster,0,3,13,2.978,3.521,0.086,2.332,3.765,0.129,-22.62,0.7203,0.1976,0.2726,0.3407,0.5446,0.5399,0.1382
5424,0,in_cluster,0,13,3,3.234,3.610,0.896,2.144,3.765,0.129,-23.93,0.6041,0.2437,0.2975,0.3188,0.3148,0.4386,0.0749
5425,0,in_cluster,0,13,3,3.222,3.937,0.856,2.365,3.765,0.129,-24.67,0.3655,0.3190,0.3438,0.3524,0.4235,0.3918,0.0116
