idx,label,part,valley_distinct,h,j,dh,dj,t,perp,Dhj,vr,mixlogp,LatAD_pct,USAD_pct,TranAD_pct,AE_pct,IF_pct,linres_pct,maxz_pct
345,0,in_cluster,0,11,5,2.563,5.337,-0.052,2.349,4.224,0.182,-26.11,0.6378,0.1965,0.2100,0.5202,0.3141,0.2563,0.0771
346,0,in_cluster,0,11,9,2.325,2.832,0.802,1.919,2.565,0.698,-20.04,0.2736,0.0944,0.0597,0.0886,0.0751,0.3160,0.0732
347,0,in_cluster,0,11,9,2.319,3.001,0.803,1.926,2.565,0.698,-20.53,0.2274,0.1329,0.1060,0.2370,0.1291,0.9904,0.1773
348,0,in_cluster,0,11,9,2.618,3.253,0.910,2.033,2.565,0.698,-21.31,0.1773,0.1696,0.1638,0.2929,0.1676,0.9884,0.2505
349,0,in_cluster,0,11,9,2.554,4.254,0.875,2.035,2.565,0.698,-24.77,0.5318,0.1291,0.0809,0.4104,0.1927,0.2119,0.2601
350,0,in_cluster,0,11,9,2.549,5.188,0.846,2.225,2.565,0.698,-26.05,0.6301,0.7514,0.7977,0.5973,0.2004,0.5742,0.9788
351,0,in_cluster,0,11,9,2.393,4.694,0.838,1.994,2.565,0.698,-25.47,0.5607,0.8536,0.8863,0.6570,0.1638,0.8536,0.9923
352,0,in_cluster,0,11,6,2.413,3.781,0.526,2.098,3.891,0.000,-21.76,0.3776,0.2235,0.2967,0.2909,0.0694,0.7688,0.3218
353,0,in_cluster,0,11,6,2.485,2.957,0.576,2.112,3.891,0.000,-18.81,0.0751,0.0366,0.0405,0.0482,0.0366,0.6609,0.3256
354,0,in_cluster,0,11,6,2.525,2.667,0.593,2.145,3.891,0.000,-15.59,0.0462,0.0270,0.0289,0.0308,0.0308,0.5164,0.2640
355,0,in_cluster,0,11,6,2.606,2.607,0.613,2.203,3.891,0.000,-14.96,0.0366,0.0154,0.0270,0.0135,0.0058,0.4162,0.2331
356,0,in_cluster,0,11,6,2.591,2.681,0.609,2.200,3.891,0.000,-14.93,0.0501,0.0135,0.0250,0.0193,0.0000,0.3565,0.2312
357,0,in_cluster,0,11,6,2.602,2.603,0.610,2.200,3.891,0.000,-15.19,0.0424,0.0385,0.0347,0.0250,0.0039,0.3218,0.2563
358,0,in_cluster,0,11,6,2.572,2.680,0.622,2.193,3.891,0.000,-14.47,0.0250,0.0405,0.0443,0.0347,0.0328,0.2775,0.2139
359,0,in_cluster,0,11,6,2.541,2.711,0.634,2.163,3.891,0.000,-13.89,0.0347,0.0308,0.0328,0.0424,0.0424,0.1927,0.1156
360,1,in_cluster,0,6,11,2.509,2.600,0.356,2.162,3.891,0.000,-12.70,0.0212,0.0096,0.0250,0.0366,0.0289,0.1233,0.0443
361,1,in_cluster,0,6,11,2.416,2.630,0.363,2.163,3.891,0.000,-12.51,0.0193,0.0096,0.0250,0.0559,0.0385,0.5973,0.0250
362,1,in_cluster,0,6,11,2.585,2.607,0.360,2.154,3.891,0.000,-12.67,0.0193,0.0096,0.0250,0.0501,0.0405,0.6146,0.0212
363,0,in_cluster,0,11,6,2.553,2.696,0.653,2.129,3.891,0.000,-15.52,0.0231,0.0058,0.0077,0.0154,0.0173,0.0270,0.0173
364,0,in_cluster,0,6,11,2.588,2.618,0.330,2.147,3.891,0.000,-14.49,0.0270,0.0019,0.0116,0.0231,0.0077,0.0462,0.0135
365,0,in_cluster,0,6,11,2.579,2.599,0.331,2.131,3.891,0.000,-12.61,0.0212,0.0000,0.0039,0.0039,0.0019,0.0482,0.0193
366,0,in_cluster,0,6,11,2.553,2.571,0.331,2.113,3.891,0.000,-13.08,0.0308,0.0039,0.0058,0.0096,0.0116,0.0617,0.0154
367,0,in_cluster,0,6,1,2.116,5.015,-0.111,0.861,3.941,0.015,-17.00,0.2967,0.1272,0.1387,0.4528,0.1869,0.0308,0.0462
368,0,in_cluster,0,6,1,1.557,5.244,-0.085,0.770,3.941,0.015,-15.97,0.3064,0.1484,0.1696,0.5395,0.2717,0.0597,0.0443
369,0,in_cluster,0,6,11,1.585,3.074,0.153,1.670,3.891,0.000,-16.01,0.2987,0.0713,0.0385,0.1272,0.1233,0.0674,0.0116
370,0,in_cluster,0,6,10,2.985,4.726,0.170,1.760,6.334,0.000,-19.21,0.4971,0.2524,0.2640,0.5530,0.3565,0.2331,0.0790
371,0,in_cluster,0,10,5,5.312,5.505,0.284,3.526,6.302,0.000,-37.35,0.9133,0.3141,0.2717,0.7977,0.7071,0.2312,0.0790
372,0,in_cluster,0,11,1,4.214,4.580,0.496,3.572,4.022,0.002,-30.95,0.7264,0.2428,0.0790,0.5896,0.5087,0.6994,0.0559
373,0,in_cluster,0,11,1,2.969,3.304,0.506,2.408,4.022,0.002,-26.15,0.4355,0.2755,0.1233,0.3526,0.3179,0.7861,0.1638
374,0,in_cluster,0,11,1,2.733,4.200,0.426,2.503,4.022,0.002,-26.54,0.5549,0.2948,0.1753,0.4489,0.4181,0.8497,0.4123
375,0,in_cluster,0,11,5,4.983,5.422,0.063,3.257,4.224,0.182,-35.21,0.9249,0.2967,0.2486,0.8382,0.6050,0.7110,0.5356
376,0,in_cluster,0,11,9,3.247,3.534,0.860,2.291,2.565,0.698,-22.27,0.2697,0.3699,0.3372,0.3449,0.3237,0.6590,0.5087
377,0,in_cluster,0,11,1,2.720,4.703,0.313,2.449,4.022,0.002,-26.48,0.4239,0.3333,0.2909,0.3642,0.2177,0.7900,0.4143
378,0,in_cluster,0,11,9,2.391,3.013,0.895,1.406,2.565,0.698,-20.38,0.2235,0.2062,0.1310,0.1349,0.1368,0.7649,0.3622
379,0,in_cluster,0,10,11,3.484,4.154,0.510,2.889,3.799,0.008,-25.96,0.4335,0.3295,0.3276,0.5934,0.3815,0.7765,0.2582
380,0,in_cluster,0,10,9,3.481,4.277,0.772,2.682,3.459,0.052,-25.16,0.4566,0.3507,0.3121,0.6127,0.3545,0.6493,0.2119
381,0,in_cluster,0,9,10,3.088,3.252,0.209,2.832,3.459,0.052,-20.80,0.4952,0.3680,0.3256,0.6667,0.5299,0.4759,0.1908
382,0,in_cluster,0,9,10,3.356,3.438,0.456,2.811,3.459,0.052,-21.66,0.5645,0.4181,0.3545,0.6802,0.5202,0.3699,0.1715
383,0,in_cluster,0,10,11,1.613,2.960,0.193,1.740,3.799,0.008,-21.11,0.4181,0.1869,0.0751,0.1946,0.2948,0.6647,0.1503
384,0,in_cluster,0,11,9,2.917,2.923,0.892,2.048,2.565,0.698,-20.30,0.4104,0.2408,0.1850,0.1734,0.3430,0.8266,0.1195
385,0,in_cluster,0,11,9,2.963,3.287,0.799,2.145,2.565,0.698,-21.43,0.4008,0.2601,0.2216,0.1696,0.3584,0.8304,0.1079
386,0,in_cluster,0,10,3,4.339,4.538,0.391,2.956,6.139,0.000,-32.39,0.8035,0.4297,0.3699,0.7534,0.5472,0.7842,0.0983
387,0,in_cluster,0,3,10,4.189,4.332,0.591,2.655,6.139,0.000,-31.75,0.7803,0.5992,0.5048,0.6763,0.5742,0.8555,0.1965
388,0,in_cluster,0,10,3,2.471,7.552,0.013,2.251,6.139,0.000,-26.32,0.6243,0.6224,0.5877,0.9249,0.7649,0.5549,0.6397
389,0,in_cluster,0,10,3,1.739,7.642,0.008,2.069,6.139,0.000,-24.78,0.6802,0.6416,0.6031,0.8227,0.7726,0.5414,0.6435
390,0,in_cluster,0,10,0,2.888,3.731,0.496,2.538,4.292,0.020,-22.70,0.2755,0.3410,0.3314,0.3699,0.4990,0.7611,0.1137
391,0,in_cluster,0,10,0,2.925,3.640,0.448,2.923,4.292,0.020,-21.25,0.1426,0.3314,0.3776,0.3044,0.3988,0.6166,0.3391
392,0,in_cluster,0,0,10,2.019,3.246,0.333,1.498,4.292,0.020,-18.23,0.2197,0.3719,0.4374,0.1792,0.3083,0.4393,0.5453
393,0,in_cluster,0,0,11,1.810,3.356,0.013,1.749,3.534,0.151,-17.83,0.2158,0.3815,0.4239,0.3083,0.3911,0.3988,0.6782
394,0,in_cluster,0,11,0,3.061,3.323,0.957,2.005,3.534,0.151,-21.71,0.2004,0.7091,0.7322,0.2601,0.7399,0.5703,0.7495
395,0,in_cluster,0,11,0,3.409,4.298,0.907,2.762,3.534,0.151,-25.39,0.5202,0.7206,0.7418,0.3988,0.8420,0.5241,0.7842
396,0,in_cluster,0,0,11,3.477,3.540,0.022,2.623,3.534,0.151,-22.24,0.5877,0.7765,0.7611,0.5010,0.8786,0.3044,0.7823
397,0,in_cluster,0,11,0,2.867,3.034,0.931,1.584,3.534,0.151,-20.79,0.1908,0.8035,0.7803,0.3141,0.6416,0.2736,0.7322
398,0,off,0,0,11,6.389,7.714,0.060,5.752,3.534,0.151,-36.60,0.9827,0.5588,0.4624,0.9846,0.8439,0.2697,0.6050
399,0,in_cluster,0,11,0,2.974,3.027,0.930,1.758,3.534,0.151,-20.78,0.2890,0.7977,0.7900,0.3931,0.6917,0.2987,0.4451
400,0,in_cluster,0,0,4,4.228,5.476,0.308,3.617,6.694,0.003,-25.13,0.8497,0.7688,0.7572,0.7784,0.7592,0.3873,0.3044
401,0,in_cluster,0,0,11,2.744,2.819,0.088,1.448,3.534,0.151,-19.96,0.1522,0.7071,0.7013,0.2543,0.5665,0.5029,0.2023
402,0,in_cluster,0,11,0,2.745,2.812,0.915,1.456,3.534,0.151,-20.15,0.1291,0.7225,0.7206,0.1927,0.5530,0.4701,0.2062
403,0,in_cluster,0,11,0,2.778,2.878,0.927,1.489,3.534,0.151,-20.34,0.1349,0.6879,0.6724,0.2351,0.5780,0.2062,0.2351
404,0,in_cluster,0,11,0,2.698,2.720,0.896,1.327,3.534,0.151,-19.89,0.1676,0.6705,0.6744,0.3237,0.5761,0.3931,0.3526
405,0,in_cluster,0,0,11,3.181,3.425,0.151,2.367,3.534,0.151,-21.25,0.2794,0.4335,0.4335,0.4123,0.5356,0.3468,0.3565
406,0,in_cluster,0,10,11,3.682,4.304,0.251,2.906,3.799,0.008,-26.43,0.2909,0.4913,0.5010,0.4913,0.6455,0.4143,0.3815
407,0,in_cluster,0,10,11,3.191,4.669,0.052,2.723,3.799,0.008,-28.30,0.2081,0.5048,0.5376,0.3757,0.5241,0.5048,0.4489
408,0,in_cluster,0,10,0,3.284,3.900,0.423,2.843,4.292,0.020,-22.98,0.1541,0.5337,0.6012,0.3680,0.4162,0.4778,0.5665
409,0,in_cluster,0,11,3,3.460,4.591,0.292,3.074,5.964,0.000,-28.01,0.3044,0.7726,0.8343,0.3950,0.7958,0.4355,0.6802
410,0,in_cluster,0,11,3,4.040,5.451,0.361,3.730,5.964,0.000,-31.00,0.7091,0.7861,0.8420,0.7437,0.8882,0.1908,0.7457
411,0,in_cluster,0,10,11,3.946,4.044,0.369,2.663,3.799,0.008,-30.34,0.7592,0.5665,0.6146,0.8054,0.8112,0.0212,0.7765
412,0,in_cluster,0,11,4,3.348,5.350,0.127,3.408,4.205,0.084,-28.44,0.4624,0.5434,0.5125,0.5299,0.5626,0.0963,0.7669
413,0,in_cluster,0,11,10,2.595,4.436,0.440,1.874,3.799,0.008,-25.98,0.4374,0.5029,0.4509,0.3102,0.2967,0.1272,0.6936
414,0,in_cluster,0,11,5,2.992,4.964,0.338,2.795,4.224,0.182,-27.31,0.8343,0.6108,0.6493,0.8536,0.7630,0.0694,0.5723
415,0,in_cluster,0,11,5,2.583,3.999,0.162,2.230,4.224,0.182,-26.17,0.8825,0.6127,0.6339,0.9152,0.8960,0.0732,0.4971
416,0,in_cluster,0,11,9,2.364,4.053,0.280,2.288,2.565,0.698,-24.02,0.4393,0.4316,0.3565,0.2697,0.3391,0.0039,0.4933
417,0,in_cluster,0,11,9,2.237,3.597,0.390,2.136,2.565,0.698,-22.44,0.3449,0.3179,0.2659,0.2428,0.2447,0.0559,0.4913
418,0,in_cluster,0,11,9,2.720,3.534,0.489,2.482,2.565,0.698,-22.26,0.5279,0.2987,0.2832,0.3969,0.4451,0.0578,0.4682
419,0,in_cluster,0,11,5,2.841,4.143,-0.009,1.780,4.224,0.182,-26.87,0.7688,0.3892,0.4008,0.6243,0.6474,0.2197,0.4335
420,0,in_cluster,0,11,5,2.523,4.712,-0.138,1.416,4.224,0.182,-26.02,0.7958,0.3854,0.4104,0.6358,0.6166,0.3179,0.4008
421,0,in_cluster,0,11,9,2.428,4.023,0.423,2.130,2.565,0.698,-23.95,0.4509,0.3121,0.2813,0.3834,0.3526,0.2158,0.3179
422,0,in_cluster,0,11,9,2.140,2.867,0.495,1.858,2.565,0.698,-20.14,0.3988,0.2486,0.1464,0.1676,0.1696,0.0193,0.2871
423,0,in_cluster,0,9,11,2.150,2.571,0.266,2.033,2.565,0.698,-18.34,0.3680,0.1927,0.0983,0.1233,0.1561,0.4181,0.2659
424,0,in_cluster,0,9,11,2.155,2.515,0.240,1.992,2.565,0.698,-18.35,0.3314,0.1618,0.0732,0.0963,0.1252,0.4644,0.1985
425,0,in_cluster,0,9,11,2.214,2.470,0.241,1.952,2.565,0.698,-18.48,0.3333,0.1522,0.0617,0.1098,0.1272,0.0655,0.1426
426,0,in_cluster,0,11,9,2.694,2.882,0.760,2.068,2.565,0.698,-20.18,0.3584,0.1985,0.1021,0.1580,0.2312,0.0867,0.1214
427,0,in_cluster,0,11,9,2.395,4.002,0.627,2.038,2.565,0.698,-23.87,0.3719,0.2312,0.1368,0.1830,0.2505,0.0173,0.1252
428,0,in_cluster,0,11,4,2.624,5.013,0.001,2.578,4.205,0.084,-26.28,0.5472,0.2563,0.1079,0.4393,0.4489,0.0058,0.1349
429,0,in_cluster,0,11,5,3.083,5.323,-0.167,2.614,4.224,0.182,-27.59,0.7861,0.3950,0.2582,0.7746,0.7148,0.5800,0.1368
430,0,in_cluster,0,11,5,2.288,4.634,-0.028,1.916,4.224,0.182,-25.46,0.7842,0.4374,0.3006,0.8555,0.7437,0.5087,0.1541
431,0,in_cluster,0,11,5,2.466,4.511,0.144,2.241,4.224,0.182,-25.88,0.8439,0.2736,0.1676,0.9171,0.6802,0.2370,0.3141
432,0,in_cluster,0,11,5,2.686,4.788,0.055,2.337,4.224,0.182,-26.45,0.5819,0.2370,0.1599,0.5279,0.5318,0.3276,0.4547
433,0,in_cluster,0,11,4,2.915,4.800,0.204,2.962,4.205,0.084,-27.09,0.6050,0.1946,0.1522,0.6224,0.5145,0.3487,0.5048
434,0,in_cluster,0,11,4,1.965,5.798,-0.086,2.225,4.205,0.084,-24.77,0.4470,0.2331,0.2119,0.3854,0.2871,0.3834,0.4316
435,0,in_cluster,0,11,4,1.965,5.733,-0.075,2.274,4.205,0.084,-24.77,0.6590,0.2871,0.3353,0.6281,0.4875,0.4682,0.3931
436,0,in_cluster,0,11,5,2.027,6.554,-0.108,2.435,4.224,0.182,-24.89,0.5087,0.1811,0.2351,0.5087,0.2890,0.4085,0.3102
437,0,in_cluster,0,11,6,2.460,2.857,0.601,2.225,3.891,0.000,-16.37,0.0906,0.0963,0.0713,0.0751,0.0655,0.4277,0.2177
438,0,in_cluster,0,6,5,2.756,6.328,0.054,1.751,7.401,0.071,-18.55,0.3661,0.4798,0.5549,0.8324,0.6127,0.1946,0.1811
439,0,in_cluster,0,6,5,3.983,5.388,0.206,2.207,7.401,0.071,-22.69,0.6127,0.7110,0.6686,0.8459,0.6185,0.2389,0.8690
440,0,in_cluster,0,1,5,2.368,5.198,-0.009,2.153,3.420,0.970,-23.91,0.5800,0.8382,0.8189,0.5761,0.7013,0.2486,0.6724
441,0,in_cluster,0,1,5,2.504,6.125,-0.211,2.070,3.420,0.970,-24.24,0.5164,0.7611,0.7534,0.5491,0.6339,0.2293,0.3603
442,0,in_cluster,0,1,5,2.234,5.053,0.036,2.062,3.420,0.970,-23.60,0.5241,0.8015,0.7996,0.6532,0.7977,0.0385,0.5954
443,0,in_cluster,0,1,5,2.389,4.733,0.144,2.144,3.420,0.970,-23.95,0.6435,0.7553,0.7688,0.7264,0.8073,0.0019,0.1272
444,0,in_cluster,0,1,5,2.584,5.295,-0.261,1.587,3.420,0.970,-24.44,0.5934,0.2929,0.3333,0.5164,0.4933,0.0751,0.2524
445,0,in_cluster,0,1,11,1.965,5.866,0.005,1.750,4.022,0.002,-23.03,0.2717,0.3256,0.3988,0.3622,0.3834,0.1753,0.1753
446,0,in_cluster,0,1,6,2.888,3.780,0.591,1.797,3.941,0.015,-21.87,0.3969,0.1792,0.1118,0.4258,0.2274,0.1349,0.3757
447,0,in_cluster,0,1,5,2.168,5.145,-0.168,1.809,3.420,0.970,-23.45,0.2775,0.5453,0.5992,0.4412,0.4258,0.2871,0.2235
448,0,in_cluster,0,1,5,2.301,5.594,-0.276,1.653,3.420,0.970,-23.75,0.2813,0.4547,0.5780,0.4990,0.4721,0.4528,0.1830
449,0,in_cluster,0,1,5,2.171,4.990,-0.214,1.980,3.420,0.970,-23.46,0.5356,0.5819,0.6378,0.7225,0.7091,0.4913,0.7148
450,0,in_cluster,0,1,5,2.932,4.477,-0.049,2.782,3.420,0.970,-25.40,0.8266,0.7881,0.7514,0.8015,0.8709,0.1580,0.8362
451,0,in_cluster,0,1,5,3.089,3.797,0.422,3.086,3.420,0.970,-25.87,0.8285,0.9306,0.9268,0.6936,0.9171,0.2524,0.7380
452,0,in_cluster,0,1,5,3.366,3.402,0.507,2.758,3.420,0.970,-26.76,0.6898,0.8863,0.8960,0.5742,0.8671,0.3102,0.3950
453,0,in_cluster,0,1,5,3.659,3.772,0.242,2.803,3.420,0.970,-27.77,0.5626,0.5318,0.3950,0.5337,0.5588,0.2408,0.6166
454,0,in_cluster,0,1,5,2.919,3.229,0.644,2.433,3.420,0.970,-25.36,0.7380,0.7746,0.7245,0.8516,0.8728,0.2929,0.8343
455,0,in_cluster,0,5,1,2.354,5.519,-0.317,1.889,3.420,0.970,-28.73,0.7495,0.9730,0.9672,0.8902,0.9827,0.4432,0.7746
456,0,in_cluster,0,5,3,3.305,6.419,0.016,2.758,5.620,0.008,-31.42,0.9017,0.9769,0.9807,0.9191,0.9884,0.7091,0.7958
457,0,in_cluster,0,5,4,2.789,4.755,0.418,2.868,3.510,0.114,-29.84,0.8921,0.8420,0.8613,0.8786,0.9114,0.7225,0.7900
458,0,in_cluster,0,5,4,1.992,3.624,0.367,1.887,3.510,0.114,-27.64,0.7341,0.6763,0.6262,0.7380,0.7707,0.4297,0.7399
459,0,in_cluster,0,5,1,2.604,4.094,0.372,2.409,3.420,0.970,-28.72,0.8574,0.8170,0.8092,0.7669,0.8902,0.5934,0.9268
460,0,in_cluster,0,5,1,1.845,3.955,0.141,1.965,3.420,0.970,-27.41,0.7360,0.8439,0.8516,0.5838,0.7457,0.3776,0.7977
461,0,in_cluster,0,5,4,2.222,4.501,0.352,2.377,3.510,0.114,-28.42,0.8150,0.6994,0.6628,0.8690,0.8285,0.1811,0.8767
462,0,in_cluster,0,5,11,3.502,3.619,0.407,2.429,4.224,0.182,-27.93,0.6956,0.6859,0.6570,0.7938,0.6262,0.3719,0.9692
463,0,in_cluster,0,1,11,2.857,2.973,0.525,2.649,4.022,0.002,-25.06,0.5915,0.6012,0.5800,0.5472,0.3487,0.3796,0.9711
464,0,in_cluster,0,5,1,2.388,4.755,0.175,2.481,3.420,0.970,-28.78,0.7457,0.8285,0.8266,0.6590,0.7110,0.4258,0.9017
465,0,in_cluster,0,5,1,2.208,4.795,0.111,2.434,3.420,0.970,-28.38,0.7534,0.8227,0.8054,0.6378,0.6821,0.3969,0.8805
466,0,in_cluster,0,5,11,2.874,5.475,0.192,2.884,4.224,0.182,-30.09,0.9191,0.8073,0.8150,0.9094,0.8844,0.3757,0.8439
467,0,in_cluster,0,5,11,3.946,6.051,0.126,3.339,4.224,0.182,-33.74,0.9576,0.7148,0.7553,0.9576,0.9229,0.5145,0.4817
468,0,in_cluster,0,11,1,2.782,2.951,0.527,2.491,4.022,0.002,-25.20,0.6224,0.3025,0.3603,0.4297,0.3044,0.8459,0.8844
469,0,in_cluster,0,1,11,3.037,3.584,0.421,2.878,4.022,0.002,-25.69,0.8189,0.5511,0.5857,0.6609,0.5453,0.7938,0.9653
470,0,in_cluster,0,5,1,3.643,3.785,0.632,3.149,3.420,0.970,-28.22,0.8709,0.7033,0.6782,0.7245,0.7360,0.7380,0.9730
471,0,in_cluster,0,5,1,2.836,3.443,0.501,2.338,3.420,0.970,-26.92,0.7322,0.7534,0.6936,0.7110,0.6513,0.8998,0.9750
472,0,in_cluster,0,5,1,2.771,3.921,0.394,2.503,3.420,0.970,-28.44,0.7476,0.8266,0.7919,0.8266,0.8015,0.8574,0.9672
473,0,in_cluster,0,5,11,3.490,3.688,0.414,2.254,4.224,0.182,-28.10,0.6840,0.7264,0.7052,0.6859,0.7303,0.4509,0.8247
474,0,in_cluster,0,11,5,3.518,4.166,0.520,3.046,4.224,0.182,-28.98,0.7919,0.5125,0.4489,0.6879,0.6763,0.4952,0.8208
475,0,in_cluster,0,5,11,3.828,4.207,0.335,2.866,4.224,0.182,-31.36,0.8555,0.7245,0.7110,0.7206,0.8150,0.5491,0.7938
476,0,in_cluster,0,5,11,3.631,4.115,0.314,2.482,4.224,0.182,-30.95,0.8613,0.7399,0.7380,0.8362,0.7861,0.4836,0.6243
477,0,in_cluster,0,11,1,3.143,3.859,0.422,3.031,4.022,0.002,-27.40,0.7746,0.3642,0.4875,0.7033,0.5819,0.5260,0.5202
478,0,in_cluster,0,11,1,2.616,3.380,0.495,2.486,4.022,0.002,-25.55,0.4701,0.1387,0.2274,0.3873,0.3449,0.5780,0.4085
479,0,in_cluster,0,11,1,3.130,4.180,0.492,2.971,4.022,0.002,-16.08,0.2466,0.1040,0.1657,0.3911,0.2794,0.4412,0.2486
480,0,in_cluster,0,11,6,2.652,3.710,0.597,2.427,3.891,0.000,-18.39,0.0482,0.0925,0.1156,0.1252,0.1349,0.5819,0.1792
481,0,in_cluster,0,11,6,2.677,3.580,0.629,2.411,3.891,0.000,-12.91,0.0173,0.0732,0.0867,0.0944,0.1098,0.5723,0.1310
482,0,in_cluster,0,11,6,2.714,3.652,0.645,2.424,3.891,0.000,-13.13,0.0077,0.0578,0.0655,0.0597,0.1002,0.6108,0.0944
483,0,in_cluster,0,11,6,2.704,3.796,0.649,2.416,3.891,0.000,-13.89,0.0039,0.0539,0.0636,0.0559,0.0983,0.6301,0.0867
484,0,in_cluster,0,11,6,2.714,3.812,0.649,2.411,3.891,0.000,-14.01,0.0019,0.0636,0.0771,0.0655,0.1156,0.5645,0.0886
485,0,in_cluster,0,11,6,2.726,3.784,0.655,2.422,3.891,0.000,-13.35,0.0000,0.0597,0.0694,0.0462,0.1079,0.5511,0.0906
486,0,in_cluster,0,6,1,3.303,5.350,0.019,2.202,3.941,0.015,-20.21,0.4412,0.2139,0.2948,0.6975,0.4817,0.4008,0.0963
487,0,in_cluster,0,6,5,2.504,6.858,0.042,2.287,7.401,0.071,-17.89,0.3931,0.5222,0.6166,0.8112,0.6879,0.3141,0.1850
488,0,in_cluster,0,1,10,5.217,5.404,0.348,3.665,6.099,0.000,-34.67,0.9557,0.6667,0.6763,0.9345,0.7187,0.2601,0.8574
489,0,in_cluster,0,5,1,3.026,4.814,0.308,2.932,3.420,0.970,-30.43,0.9865,0.9268,0.9287,0.9037,0.9595,0.4566,0.3680
490,1,in_cluster,0,5,1,1.924,3.753,0.149,1.967,3.420,0.970,-27.27,0.8420,0.9518,0.9576,0.9865,0.9441,0.3854,0.9981
491,1,in_cluster,0,5,1,2.244,4.615,-0.194,2.116,3.420,0.970,-28.44,0.8420,0.9672,0.9750,0.9904,0.9557,0.4297,0.9981
492,0,in_cluster,0,5,3,4.455,6.263,0.319,2.720,5.620,0.008,-35.88,0.9538,0.9518,0.9518,0.9114,0.9576,0.2620,0.3776
493,0,valley,1,3,10,6.993,7.002,0.762,3.139,6.139,0.000,-47.17,0.9634,0.9383,0.9229,0.9865,0.9615,0.4489,0.8998
494,1,in_cluster,0,3,5,3.520,9.812,-0.054,3.126,5.620,0.008,-29.68,0.9807,0.9923,0.9904,0.9807,0.9961,0.9865,0.7534
495,1,off,0,5,3,7.164,10.426,0.819,5.499,5.620,0.008,-51.62,0.9769,0.9904,0.9884,0.9942,0.9942,1.0000,0.8805
496,1,in_cluster,0,4,8,3.767,4.953,0.401,3.229,3.657,0.476,-29.78,0.7688,0.9210,0.9615,0.6243,0.8304,1.0000,0.8651
497,1,in_cluster,0,4,5,4.578,6.163,-0.029,3.709,3.510,0.114,-34.17,0.8767,0.9345,0.9672,0.8516,0.9133,1.0000,0.9037
498,1,valley,1,4,11,5.694,6.414,0.056,4.177,4.205,0.084,-39.86,0.9345,0.9904,0.9884,0.9961,0.9730,0.9827,1.0000
499,1,valley,1,4,10,5.940,6.329,0.568,3.471,6.657,0.000,-41.20,0.8748,0.9981,0.9981,0.9961,0.9518,1.0000,1.0000
500,1,valley,1,4,10,6.331,6.909,0.628,3.580,6.657,0.000,-43.69,0.9037,0.9981,0.9981,0.9961,0.9326,1.0000,1.0000
501,1,valley,1,4,10,6.406,6.863,0.645,3.695,6.657,0.000,-44.13,0.9210,0.9923,0.9904,0.9961,0.8979,0.9884,1.0000
502,1,in_cluster,0,3,5,5.035,7.403,0.200,4.603,5.620,0.008,-36.16,0.9557,0.9981,0.9961,0.9961,0.9961,0.9403,1.0000
503,1,in_cluster,0,3,5,4.659,6.467,0.318,4.387,5.620,0.008,-34.34,0.9750,0.9981,0.9981,0.9961,0.9981,1.0000,1.0000
504,1,in_cluster,0,4,3,3.775,4.829,0.276,2.770,4.845,0.000,-30.80,0.7437,0.9923,0.9981,0.9961,0.8420,1.0000,1.0000
505,0,in_cluster,0,4,3,3.719,4.998,0.253,2.663,4.845,0.000,-30.59,0.6262,0.9672,0.9884,0.9942,0.7881,0.8439,0.9981
506,1,in_cluster,0,4,5,3.183,5.944,0.037,3.371,3.510,0.114,-28.75,0.8420,0.9345,0.9827,0.9865,0.9249,1.0000,0.9981
507,1,in_cluster,0,4,8,3.205,3.438,0.537,2.590,3.657,0.476,-23.88,0.7977,0.8767,0.9345,0.8131,0.9075,1.0000,0.9171
508,1,in_cluster,0,4,8,2.776,3.212,0.699,1.634,3.657,0.476,-23.12,0.3931,0.8536,0.9210,0.5395,0.6898,1.0000,0.9210
509,1,in_cluster,0,4,8,2.825,3.110,0.716,1.618,3.657,0.476,-22.81,0.3603,0.8266,0.9017,0.4855,0.5934,1.0000,0.9229
510,0,in_cluster,0,8,4,2.764,3.277,0.153,1.682,3.657,0.476,-21.80,0.3699,0.7996,0.8844,0.4798,0.5838,0.9345,0.9287
511,0,in_cluster,0,4,5,2.955,3.551,0.261,2.345,3.510,0.114,-28.04,0.7707,0.8131,0.8709,0.7842,0.8613,0.9249,0.9345
512,0,in_cluster,0,5,4,4.170,5.225,0.488,3.617,3.510,0.114,-34.58,0.9422,0.8574,0.8671,0.9672,0.9499,0.8247,0.9364
513,0,in_cluster,0,5,11,3.902,4.666,0.536,3.420,4.224,0.182,-32.95,0.8362,0.8401,0.8227,0.9133,0.8921,0.8112,0.9133
514,0,in_cluster,0,11,5,2.138,3.155,0.282,1.704,4.224,0.182,-25.12,0.6879,0.8054,0.7495,0.8960,0.8131,0.8092,0.8882
515,0,in_cluster,0,11,5,2.604,3.339,0.351,2.202,4.224,0.182,-26.22,0.8998,0.8709,0.7958,0.9595,0.9037,0.3410,0.8073
516,0,in_cluster,0,11,5,4.082,5.526,0.096,3.289,4.224,0.182,-31.17,0.8593,0.9865,0.9769,0.9364,0.9711,0.5665,0.8189
517,0,in_cluster,0,11,5,3.746,6.381,0.238,3.771,4.224,0.182,-29.85,0.9711,0.9846,0.9827,0.9807,0.9846,0.5318,0.8150
